time	EP0	EQ	EP*	[PC]	[PC+]	[Q]	[Q-]	[PC*]	EQh	lambda	Ilamp	Abscoef	k2	Gdiff
1e+08	2.65	-0.45	0.15	1	1.91298e-10	1	1.91298e-10	5.076e-10	0.124928	54392	0.0564	1	1e+08	16000
1e+08	2.65	-0.45	0.2	1	7.22976e-11	1	7.22976e-11	5.076e-10	0.149928	54392	0.0564	1	1e+08	16000
1e+08	2.65	-0.45	0.25	1	2.73235e-11	1	2.73235e-11	5.076e-10	0.174928	54392	0.0564	1	1e+08	16000
1e+08	2.65	-0.45	0.3	1	1.03264e-11	1	1.03264e-11	5.076e-10	0.199928	54392	0.0564	1	1e+08	16000
1e+08	2.65	-0.45	0.35	1	3.90267e-12	1	3.90267e-12	5.076e-10	0.224928	54392	0.0564	1	1e+08	16000
1e+08	2.65	-0.45	0.4	1	1.47494e-12	1	1.47494e-12	5.076e-10	0.249928	54392	0.0564	1	1e+08	16000
1e+08	2.65	-0.45	0.45	1	5.57425e-13	1	5.57425e-13	5.076e-10	0.274928	54392	0.0564	1	1e+08	16000
1e+08	2.65	-0.45	0.5	1	-2.26587e-13	1	-2.26587e-13	5.076e-10	nan	54392	0.0564	1	1e+08	16000
1e+08	2.65	-0.45	0.55	1	-3.52591e-13	1	-3.52591e-13	5.076e-10	nan	54392	0.0564	1	1e+08	16000
1e+08	2.65	-0.45	0.6	1	-8.00404e-14	1	-8.00404e-14	5.076e-10	nan	54392	0.0564	1	1e+08	16000
1e+08	2.65	-0.45	0.65	1	6.64187e-14	1	6.64187e-14	5.076e-10	0.329585	54392	0.0564	1	1e+08	16000
1e+08	2.65	-0.45	0.7	1	1.59332e-15	1	1.59332e-15	5.076e-10	0.425422	54392	0.0564	1	1e+08	16000
1e+08	2.65	-0.45	0.75	1	-1.25278e-14	1	-1.25278e-14	5.076e-10	nan	54392	0.0564	1	1e+08	16000
1e+08	2.65	-0.45	0.8	1	6.37258e-16	1	6.37258e-16	5.076e-10	0.448967	54392	0.0564	1	1e+08	16000
1e+08	2.65	-0.45	0.85	1	2.74724e-16	1	2.74724e-16	5.076e-10	0.470585	54392	0.0564	1	1e+08	16000
1e+08	2.65	-0.45	0.9	1	4.67045e-17	1	4.67045e-17	5.076e-10	0.51611	54392	0.0564	1	1e+08	16000
1e+08	2.65	-0.45	0.95	1	1.94842e-18	1	1.94842e-18	5.076e-10	0.597731	54392	0.0564	1	1e+08	16000
1e+08	2.65	-0.45	1	1	6.30416e-20	1	6.30416e-20	5.076e-10	0.685882	54392	0.0564	1	1e+08	16000
1e+08	2.65	-0.45	1.05	1	1.86789e-21	1	1.86789e-21	5.076e-10	0.776293	54392	0.0564	1	1e+08	16000
1e+08	2.65	-0.45	1.1	1	5.07679e-23	1	5.07679e-23	5.076e-10	0.868923	54392	0.0564	1	1e+08	16000
1e+08	2.65	-0.45	1.15	1	1.26574e-24	1	1.26574e-24	5.076e-10	0.96377	54392	0.0564	1	1e+08	16000
1e+08	2.65	-0.45	1.2	1	2.89482e-26	1	2.89482e-26	5.076e-10	1.06083	54392	0.0564	1	1e+08	16000
1e+08	2.65	-0.45	1.25	1	6.07318e-28	1	6.07318e-28	5.076e-10	1.16012	54392	0.0564	1	1e+08	16000
1e+08	2.65	-0.45	1.3	1	1.16877e-29	1	1.16877e-29	5.076e-10	1.26161	54392	0.0564	1	1e+08	16000
1e+08	2.65	-0.45	1.35	1	2.0633e-31	1	2.0633e-31	5.076e-10	1.36533	54392	0.0564	1	1e+08	16000
1e+08	2.65	-0.45	1.4	1	3.34128e-33	1	3.34128e-33	5.076e-10	1.47126	54392	0.0564	1	1e+08	16000
1e+08	2.65	-0.45	1.45	1	4.96344e-35	1	4.96344e-35	5.076e-10	1.57942	54392	0.0564	1	1e+08	16000
1e+08	2.65	-0.45	1.5	1	6.76351e-37	1	6.76351e-37	5.076e-10	1.68978	54392	0.0564	1	1e+08	16000
1e+08	2.65	-0.45	1.55	1	8.45434e-39	1	8.45434e-39	5.076e-10	1.80237	54392	0.0564	1	1e+08	16000
1e+08	2.65	-0.45	1.6	1	9.69407e-41	1	9.69407e-41	5.076e-10	1.91717	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	-1.35	0.000697967	0.999302	0.000697967	0.999302	8.75811e-13	-0.636699	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	-1.3	0.00189748	0.998103	0.00189748	0.998103	2.25009e-12	-0.610973	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	-1.25	0.00539065	0.994609	0.00539065	0.994609	5.50637e-12	-0.584056	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	-1.2	0.017107	0.982893	0.017107	0.982893	1.18636e-11	-0.554081	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	-1.15	0.0676774	0.932323	0.0676774	0.932323	1.88903e-11	-0.51739	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	-1.1	0.287926	0.712074	0.287926	0.712074	1.8134e-11	-0.473264	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	-1.05	0.652656	0.347344	0.652656	0.347344	1.33271e-11	-0.433795	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	-1	0.861238	0.138762	0.861238	0.138762	1.12848e-11	-0.403095	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	-0.95	0.946759	0.0532411	0.946759	0.0532411	1.05805e-11	-0.376051	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	-0.9	0.979778	0.0202223	0.979778	0.0202223	1.03267e-11	-0.350299	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	-0.85	0.992344	0.00765639	0.992344	0.00765639	1.02326e-11	-0.325018	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	-0.8	0.997105	0.00289551	0.997105	0.00289551	1.01973e-11	-0.299912	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	-0.75	0.998905	0.00109458	0.998905	0.00109458	1.0184e-11	-0.274872	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	-0.7	0.999586	0.000413714	0.999586	0.000413714	1.0179e-11	-0.249857	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	-0.65	0.999844	0.000156361	0.999844	0.000156361	1.01771e-11	-0.224851	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	-0.6	0.999941	5.90944e-05	0.999941	5.90944e-05	1.01764e-11	-0.199849	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	-0.55	0.999978	2.23337e-05	0.999978	2.23337e-05	1.01761e-11	-0.174848	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	-0.5	0.999992	8.44062e-06	0.999992	8.44062e-06	1.0176e-11	-0.149848	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	-0.45	0.999997	3.18997e-06	0.999997	3.18997e-06	1.0176e-11	-0.124848	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	-0.4	0.999997	3.01383e-06	0.999997	3.01383e-06	6.35935e-11	-0.123388	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	-0.35	0.999998	2.27703e-06	0.999998	2.27703e-06	2.5415e-10	-0.116186	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	-0.3	0.999999	1.13784e-06	0.999999	1.13784e-06	4.44313e-10	-0.0983617	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	-0.25	1	4.55027e-07	1	4.55027e-07	4.97479e-10	-0.0748136	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	-0.2	1	1.73458e-07	1	1.73458e-07	5.06129e-10	-0.0500351	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	-0.15	1	6.56366e-08	1	6.56366e-08	5.07389e-10	-0.025067	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	-0.1	1	2.48105e-08	1	2.48105e-08	5.0757e-10	-7.15851e-05	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	-0.05	1	9.3769e-09	1	9.3769e-09	5.07596e-10	0.0249278	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	0	1	3.54383e-09	1	3.54383e-09	5.07599e-10	0.0499277	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	0.05	1	1.33933e-09	1	1.33933e-09	5.076e-10	0.0749277	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	0.1	1	5.06173e-10	1	5.06173e-10	5.076e-10	0.0999277	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	0.15	1	1.91298e-10	1	1.91298e-10	5.076e-10	0.124928	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	0.2	1	7.22976e-11	1	7.22976e-11	5.076e-10	0.149928	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	0.25	1	2.73235e-11	1	2.73235e-11	5.076e-10	0.174928	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	0.3	1	1.03264e-11	1	1.03264e-11	5.076e-10	0.199928	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	0.35	1	3.90267e-12	1	3.90267e-12	5.076e-10	0.224928	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	0.4	1	1.47494e-12	1	1.47494e-12	5.076e-10	0.249928	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	0.45	1	5.57425e-13	1	5.57425e-13	5.076e-10	0.274928	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	0.5	1	-2.26581e-13	1	-2.26581e-13	5.076e-10	nan	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	0.55	1	-7.0333e-13	1	-7.0333e-13	5.076e-10	nan	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	0.6	1	-8.00404e-14	1	-8.00404e-14	5.076e-10	nan	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	0.65	1	6.64187e-14	1	6.64187e-14	5.076e-10	0.329585	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	0.7	1	1.59332e-15	1	1.59332e-15	5.076e-10	0.425422	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	0.75	1	-1.25278e-14	1	-1.25278e-14	5.076e-10	nan	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	0.8	1	6.37258e-16	1	6.37258e-16	5.076e-10	0.448967	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	0.85	1	2.74724e-16	1	2.74724e-16	5.076e-10	0.470585	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	0.9	1	4.67045e-17	1	4.67045e-17	5.076e-10	0.51611	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	0.95	1	1.94842e-18	1	1.94842e-18	5.076e-10	0.597731	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	1	1	6.30416e-20	1	6.30416e-20	5.076e-10	0.685882	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	1.05	1	1.86789e-21	1	1.86789e-21	5.076e-10	0.776293	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	1.1	1	5.07679e-23	1	5.07679e-23	5.076e-10	0.868923	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	1.15	1	1.26574e-24	1	1.26574e-24	5.076e-10	0.96377	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	1.2	1	2.89482e-26	1	2.89482e-26	5.076e-10	1.06083	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	1.25	1	6.07318e-28	1	6.07318e-28	5.076e-10	1.16012	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	1.3	1	1.16877e-29	1	1.16877e-29	5.076e-10	1.26161	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	1.35	1	2.0633e-31	1	2.0633e-31	5.076e-10	1.36533	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	1.4	1	3.34128e-33	1	3.34128e-33	5.076e-10	1.47126	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	1.45	1	4.96344e-35	1	4.96344e-35	5.076e-10	1.57942	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	1.5	1	6.76351e-37	1	6.76351e-37	5.076e-10	1.68978	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	1.55	1	8.45434e-39	1	8.45434e-39	5.076e-10	1.80237	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	1.6	1	9.69407e-41	1	9.69407e-41	5.076e-10	1.91717	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	1.65	1	1.01965e-42	1	1.01965e-42	5.076e-10	2.03419	54392	0.0564	1	1e+08	16000
1e+08	2.7	-0.45	1.7	1	9.8382e-45	1	9.8382e-45	5.076e-10	2.15343	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	-1.3	0.00189748	0.998103	0.00189748	0.998103	2.25009e-12	-0.610973	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	-1.25	0.00539065	0.994609	0.00539065	0.994609	5.50637e-12	-0.584056	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	-1.2	0.017107	0.982893	0.017107	0.982893	1.18636e-11	-0.554081	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	-1.15	0.0676774	0.932323	0.0676774	0.932323	1.88903e-11	-0.51739	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	-1.1	0.287926	0.712074	0.287926	0.712074	1.8134e-11	-0.473264	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	-1.05	0.652656	0.347344	0.652656	0.347344	1.33271e-11	-0.433795	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	-1	0.861238	0.138762	0.861238	0.138762	1.12848e-11	-0.403095	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	-0.95	0.946759	0.0532411	0.946759	0.0532411	1.05805e-11	-0.376051	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	-0.9	0.979778	0.0202223	0.979778	0.0202223	1.03267e-11	-0.350299	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	-0.85	0.992344	0.00765639	0.992344	0.00765639	1.02326e-11	-0.325018	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	-0.8	0.997105	0.00289551	0.997105	0.00289551	1.01973e-11	-0.299912	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	-0.75	0.998905	0.00109458	0.998905	0.00109458	1.0184e-11	-0.274872	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	-0.7	0.999586	0.000413714	0.999586	0.000413714	1.0179e-11	-0.249857	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	-0.65	0.999844	0.000156361	0.999844	0.000156361	1.01771e-11	-0.224851	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	-0.6	0.999941	5.90944e-05	0.999941	5.90944e-05	1.01764e-11	-0.199849	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	-0.55	0.999978	2.23337e-05	0.999978	2.23337e-05	1.01761e-11	-0.174848	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	-0.5	0.999992	8.44062e-06	0.999992	8.44062e-06	1.0176e-11	-0.149848	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	-0.45	0.999997	3.18997e-06	0.999997	3.18997e-06	1.0176e-11	-0.124848	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	-0.4	0.999997	3.01383e-06	0.999997	3.01383e-06	6.35935e-11	-0.123388	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	-0.35	0.999998	2.27703e-06	0.999998	2.27703e-06	2.5415e-10	-0.116186	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	-0.3	0.999999	1.13784e-06	0.999999	1.13784e-06	4.44313e-10	-0.0983617	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	-0.25	1	4.55027e-07	1	4.55027e-07	4.97479e-10	-0.0748136	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	-0.2	1	1.73458e-07	1	1.73458e-07	5.06129e-10	-0.0500351	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	-0.15	1	6.56366e-08	1	6.56366e-08	5.07389e-10	-0.025067	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	-0.1	1	2.48105e-08	1	2.48105e-08	5.0757e-10	-7.15851e-05	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	-0.05	1	9.3769e-09	1	9.3769e-09	5.07596e-10	0.0249278	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	0	1	3.54383e-09	1	3.54383e-09	5.07599e-10	0.0499277	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	0.05	1	1.33933e-09	1	1.33933e-09	5.076e-10	0.0749277	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	0.1	1	5.06173e-10	1	5.06173e-10	5.076e-10	0.0999277	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	0.15	1	1.91298e-10	1	1.91298e-10	5.076e-10	0.124928	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	0.2	1	7.22976e-11	1	7.22976e-11	5.076e-10	0.149928	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	0.25	1	2.73235e-11	1	2.73235e-11	5.076e-10	0.174928	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	0.3	1	1.03264e-11	1	1.03264e-11	5.076e-10	0.199928	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	0.35	1	3.90267e-12	1	3.90267e-12	5.076e-10	0.224928	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	0.4	1	1.47494e-12	1	1.47494e-12	5.076e-10	0.249928	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	0.45	1	5.57425e-13	1	5.57425e-13	5.076e-10	0.274928	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	0.5	1	-2.26587e-13	1	-2.26587e-13	5.076e-10	nan	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	0.55	1	-7.03329e-13	1	-7.03329e-13	5.076e-10	nan	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	0.6	1	-8.00404e-14	1	-8.00404e-14	5.076e-10	nan	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	0.65	1	6.64187e-14	1	6.64187e-14	5.076e-10	0.329585	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	0.7	1	1.59332e-15	1	1.59332e-15	5.076e-10	0.425422	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	0.75	1	-1.25278e-14	1	-1.25278e-14	5.076e-10	nan	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	0.8	1	6.37258e-16	1	6.37258e-16	5.076e-10	0.448967	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	0.85	1	2.74724e-16	1	2.74724e-16	5.076e-10	0.470585	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	0.9	1	4.67045e-17	1	4.67045e-17	5.076e-10	0.51611	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	0.95	1	1.94842e-18	1	1.94842e-18	5.076e-10	0.597731	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	1	1	6.30416e-20	1	6.30416e-20	5.076e-10	0.685882	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	1.05	1	1.86789e-21	1	1.86789e-21	5.076e-10	0.776293	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	1.1	1	5.07679e-23	1	5.07679e-23	5.076e-10	0.868923	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	1.15	1	1.26574e-24	1	1.26574e-24	5.076e-10	0.96377	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	1.2	1	2.89482e-26	1	2.89482e-26	5.076e-10	1.06083	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	1.25	1	6.07318e-28	1	6.07318e-28	5.076e-10	1.16012	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	1.3	1	1.16877e-29	1	1.16877e-29	5.076e-10	1.26161	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	1.35	1	2.0633e-31	1	2.0633e-31	5.076e-10	1.36533	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	1.4	1	3.34128e-33	1	3.34128e-33	5.076e-10	1.47126	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	1.45	1	4.96344e-35	1	4.96344e-35	5.076e-10	1.57942	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	1.5	1	6.76351e-37	1	6.76351e-37	5.076e-10	1.68978	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	1.55	1	8.45434e-39	1	8.45434e-39	5.076e-10	1.80237	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	1.6	1	9.69407e-41	1	9.69407e-41	5.076e-10	1.91717	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	1.65	1	1.01965e-42	1	1.01965e-42	5.076e-10	2.03419	54392	0.0564	1	1e+08	16000
1e+08	2.75	-0.45	1.7	1	9.8382e-45	1	9.8382e-45	5.076e-10	2.15343	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	-1.25	0.00539065	0.994609	0.00539065	0.994609	5.50637e-12	-0.584056	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	-1.2	0.017107	0.982893	0.017107	0.982893	1.18636e-11	-0.554081	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	-1.15	0.0676774	0.932323	0.0676774	0.932323	1.88903e-11	-0.51739	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	-1.1	0.287926	0.712074	0.287926	0.712074	1.8134e-11	-0.473264	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	-1.05	0.652656	0.347344	0.652656	0.347344	1.33271e-11	-0.433795	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	-1	0.861238	0.138762	0.861238	0.138762	1.12848e-11	-0.403095	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	-0.95	0.946759	0.0532411	0.946759	0.0532411	1.05805e-11	-0.376051	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	-0.9	0.979778	0.0202223	0.979778	0.0202223	1.03267e-11	-0.350299	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	-0.85	0.992344	0.00765639	0.992344	0.00765639	1.02326e-11	-0.325018	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	-0.8	0.997105	0.00289551	0.997105	0.00289551	1.01973e-11	-0.299912	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	-0.75	0.998905	0.00109458	0.998905	0.00109458	1.0184e-11	-0.274872	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	-0.7	0.999586	0.000413714	0.999586	0.000413714	1.0179e-11	-0.249857	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	-0.65	0.999844	0.000156361	0.999844	0.000156361	1.01771e-11	-0.224851	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	-0.6	0.999941	5.90944e-05	0.999941	5.90944e-05	1.01764e-11	-0.199849	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	-0.55	0.999978	2.23337e-05	0.999978	2.23337e-05	1.01761e-11	-0.174848	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	-0.5	0.999992	8.44062e-06	0.999992	8.44062e-06	1.0176e-11	-0.149848	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	-0.45	0.999997	3.18997e-06	0.999997	3.18997e-06	1.0176e-11	-0.124848	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	-0.4	0.999997	3.01383e-06	0.999997	3.01383e-06	6.35935e-11	-0.123388	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	-0.35	0.999998	2.27703e-06	0.999998	2.27703e-06	2.5415e-10	-0.116186	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	-0.3	0.999999	1.13784e-06	0.999999	1.13784e-06	4.44313e-10	-0.0983617	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	-0.25	1	4.55027e-07	1	4.55027e-07	4.97479e-10	-0.0748136	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	-0.2	1	1.73458e-07	1	1.73458e-07	5.06129e-10	-0.0500351	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	-0.15	1	6.56366e-08	1	6.56366e-08	5.07389e-10	-0.025067	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	-0.1	1	2.48105e-08	1	2.48105e-08	5.0757e-10	-7.15851e-05	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	-0.05	1	9.3769e-09	1	9.3769e-09	5.07596e-10	0.0249278	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	0	1	3.54383e-09	1	3.54383e-09	5.07599e-10	0.0499277	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	0.05	1	1.33933e-09	1	1.33933e-09	5.076e-10	0.0749277	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	0.1	1	5.06173e-10	1	5.06173e-10	5.076e-10	0.0999277	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	0.15	1	1.91298e-10	1	1.91298e-10	5.076e-10	0.124928	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	0.2	1	7.22976e-11	1	7.22976e-11	5.076e-10	0.149928	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	0.25	1	2.73235e-11	1	2.73235e-11	5.076e-10	0.174928	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	0.3	1	1.03264e-11	1	1.03264e-11	5.076e-10	0.199928	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	0.35	1	3.90267e-12	1	3.90267e-12	5.076e-10	0.224928	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	0.4	1	1.47494e-12	1	1.47494e-12	5.076e-10	0.249928	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	0.45	1	5.57425e-13	1	5.57425e-13	5.076e-10	0.274928	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	0.5	1	-2.26559e-13	1	-2.26559e-13	5.076e-10	nan	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	0.55	1	-7.0333e-13	1	-7.0333e-13	5.076e-10	nan	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	0.6	1	-8.00404e-14	1	-8.00404e-14	5.076e-10	nan	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	0.65	1	6.64187e-14	1	6.64187e-14	5.076e-10	0.329585	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	0.7	1	1.59332e-15	1	1.59332e-15	5.076e-10	0.425422	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	0.75	1	-1.25278e-14	1	-1.25278e-14	5.076e-10	nan	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	0.8	1	6.37258e-16	1	6.37258e-16	5.076e-10	0.448967	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	0.85	1	2.74724e-16	1	2.74724e-16	5.076e-10	0.470585	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	0.9	1	4.67045e-17	1	4.67045e-17	5.076e-10	0.51611	54392	0.0564	1	1e+08	16000
1e+08	2.8	-0.45	0.95	1	1.94842e-18	1	1.94842e-18	5.076e-10	0.597731	54392	0.0564	1	1e+08	16000
